"","data_1.sale_price","data_1.land_sq","data_1.zipcode","data_1.residential_units","data_1.commercial_units"
"891",869500,0,10011,0,0
"892",521500,0,10011,0,0
"893",392000,0,10011,0,0
"894",460000,0,10011,0,0
"895",475000,0,10011,0,0
"896",376000,0,10011,0,0
"897",490000,0,10011,0,0
"898",755000,0,10011,0,0
"899",762500,0,10011,0,0
"900",727500,0,10011,0,0
"901",410000,0,10011,0,0
"902",930000,0,10011,0,0
"903",815000,0,10011,0,0
"904",360000,0,10011,0,0
"905",1750000,0,10011,0,0
"906",719000,0,10011,0,0
"907",655000,0,10011,0,0
"908",710000,0,10011,0,0
"909",680000,0,10011,0,0
"910",400000,0,10011,0,0
"911",425000,0,10011,0,0
"912",880000,0,10011,0,0
"913",343500,0,10011,0,0
"914",725000,0,10011,0,0
"915",675000,0,10011,0,0
"916",815000,0,10011,0,0
"917",755000,0,10011,0,0
"918",925000,0,10011,0,0
"919",360000,0,10011,0,0
"920",345000,0,10011,0,0
"921",379000,0,10011,0,0
"922",410000,0,10011,0,0
"923",475000,0,10011,0,0
"924",438000,0,10011,0,0
"925",380000,0,10011,0,0
"926",369000,0,10011,0,0
"927",410000,0,10011,0,0
"928",420000,0,10011,0,0
"929",870000,0,10011,0,0
"930",518000,0,10011,0,0
"931",2365471,0,10011,0,0
"932",440000,0,10011,0,0
"933",75750000,17790,10011,0,1
"934",90000000,18491,10011,0,7
"935",56172914,8305,10001,0,14
"936",8242000,4938,10011,0,1
"937",5900000,1851,10011,0,2
"938",30000000,19250,10001,0,1
"939",15000000,19250,10001,0,1
"940",5300000,2469,10001,0,4
"941",3450000,2469,10001,0,1
"942",24688000,2469,10001,0,1
"943",3585000,2468,10001,0,1
"944",18200000,1692,10011,2,1
"945",4250000,1573,10011,0,4
"946",8150000,1636,10010,2,2
"947",32000000,12450,10011,0,2
"948",284429879,51625,10011,0,5
"949",112000000,10775,10011,0,77
"950",400000,8359,10001,0,43
"951",7250000,1840,10011,1,4
"952",12000000,4337,10011,1,1
"953",4500000,2468,10011,3,1
"954",6000000,2757,10001,0,1
"955",1873007,7406,10001,0,10
"956",1846993,7406,10001,0,10
"957",10,9890,10001,0,28
"958",111421000,6476,10001,0,1
"959",1350000,0,10001,0,0
"960",1425000,0,10001,0,0
"961",1,0,10011,0,1
"962",18500,0,10001,0,0
"963",100000,0,10011,0,1
"964",2300000,0,10001,0,1
"965",2625000,0,10001,0,1
"966",23500000,5520,10001,0,1
"967",29900000,14800,10001,0,0
"968",67500000,16745,10001,0,1
"969",35000000,11850,10001,0,0
"970",242000,4450,10011,0,1
"971",16622383,10053,10011,6,6
"972",5786212,3456,10011,0,0
"973",35100000,7406,10001,0,0
"974",45000000,9656,10011,0,2
"975",46250000,5175,10011,0,0
"976",1400000,0,10038,0,0
"977",600000,0,10038,0,0
"978",4012500,0,10013,0,0
"979",558067,0,10013,0,0
"980",1319068,0,10013,0,0
"981",425000,0,10013,0,0
"982",1550000,0,10002,0,0
"983",550000,0,10002,0,0
"984",2800000,1708,10002,2,1
"985",6900000,3572,10013,15,1
"986",2265000,1779,10002,15,1
"987",4500000,2514,10002,20,2
"988",1950000,2500,10002,18,0
"989",9326496,2923,10002,12,3
"990",7400000,3392,10002,25,4
"991",828000,0,10013,1,0
"992",835000,0,10013,1,0
"993",553000,0,10013,1,0
"994",645000,0,10013,1,0
"995",2950000,0,10013,1,0
"996",1375000,0,10013,1,0
"997",790000,0,10013,1,0
"998",1125000,0,10013,1,0
"999",1102100,0,10013,1,0
"1000",1010000,0,10013,1,0
"1001",802500,0,10013,1,0
"1002",1100000,0,10013,1,0
"1003",1475000,0,10013,1,0
"1004",1145000,0,10013,1,0
"1005",1100000,0,10013,1,0
"1006",1725000,0,10013,1,0
"1007",1650000,0,10013,1,0
"1008",420000,0,10013,1,0
"1009",655000,0,10013,1,0
"1010",656000,0,10013,1,0
"1011",350000,0,10013,1,0
"1012",615000,0,10013,1,0
"1013",630000,0,10013,1,0
"1014",1700000,0,10013,1,0
"1015",1010000,0,10013,1,0
"1016",1495000,0,10013,1,0
"1017",3100000,0,10013,1,0
"1018",3909034,0,10013,1,0
"1019",2605000,0,10013,1,0
"1020",2900000,0,10013,1,0
"1021",3005000,0,10013,1,0
"1022",2500000,0,10013,1,0
"1023",1820000,0,10013,1,0
"1024",2083333,0,10013,1,0
"1025",3800000,0,10013,1,0
"1026",720000,0,10013,1,0
"1027",845000,0,10013,1,0
"1028",700000,0,10013,1,0
"1029",500000,0,10013,1,0
"1030",680000,0,10013,1,0
"1031",854000,0,10013,1,0
"1032",140000,0,10002,1,0
"1033",285000,0,10002,1,0
"1034",499000,0,10002,1,0
"1035",175000,0,10002,1,0
"1036",175000,0,10002,1,0
"1037",9750000,2150,10013,6,1
"1038",6500000,0,10013,0,1
"1039",5380000,2500,10013,2,5
"1040",53183682,10697,10013,0,68
"1041",41250000,5055,10013,0,9
"1042",40750000,3540,10013,0,1
"1043",20000000,4488,10002,0,8
"1044",3406300,6443,10013,5,4
"1045",2083333,1925,10038,0,4
"1046",4131745,2626,10002,4,1
"1047",3816973,2615,10002,4,1
"1048",14837607,5017,10013,0,8
"1049",10300000,0,10013,0,1
"1050",837000,0,10013,0,0
"1051",343980,0,10013,0,0
"1052",507885,0,10013,0,0
"1053",433552,0,10013,0,0
"1054",303125,0,10013,0,0
"1055",419375,0,10013,0,0
"1056",259890,0,10013,0,0
"1057",337800,0,10013,0,0
"1058",266567,0,10013,0,0
"1059",184758,0,10013,0,0
"1060",250985,0,10013,0,0
"1061",736250,0,10013,0,1
"1062",440000,0,10013,0,1
"1063",1059133,0,10013,0,1
"1064",1026572,0,10013,0,1
"1065",377023,0,10013,0,1
"1066",659961,0,10013,0,1
"1067",550916,0,10013,0,1
"1068",362215,0,10013,0,1
"1069",381783,0,10013,0,1
"1070",1175979,0,10013,0,1
"1071",509357,0,10013,0,1
"1072",504916,0,10013,0,1
"1073",305487,0,10013,0,1
"1074",659961,0,10013,0,1
"1075",1213400,0,10013,0,1
"1076",377023,0,10013,0,1
"1077",693175,0,10013,0,1
"1078",2229039,0,10013,0,1
"1079",305487,0,10013,0,1
"1080",325852,0,10013,0,1
"1081",345420,0,10013,0,1
"1082",1096974,0,10013,0,1
"1083",1067444,0,10013,0,1
"1084",659961,0,10013,0,1
"1085",841272,0,10013,0,1
"1086",969312,0,10013,0,1
"1087",404694,0,10013,0,1
"1088",377023,0,10013,0,1
"1089",305487,0,10013,0,1
"1090",550916,0,10013,0,1
"1091",345420,0,10013,0,1
"1092",866657,0,10038,0,0
"1093",400000,0,10002,0,1
"1094",400000,0,10002,0,1
"1095",6950000,3148,10002,0,0
"1096",2012500,0,10007,0,0
"1097",176825,0,10007,0,0
"1098",326825,0,10007,0,0
"1099",4775000,0,10013,0,0
"1100",11000000,5833,10007,7,3
"1101",5663000,3909,10013,4,2
"1102",5662000,3909,10013,4,2
"1103",13650000,3828,10013,18,1
"1104",2503000,0,10007,0,0
"1105",35490,0,10007,0,0
"1106",40560,0,10007,0,0
"1107",3580000,0,10007,0,0
"1108",1400000,0,10013,0,0
"1109",6100000,0,10013,0,0
"1110",525000,0,10038,0,0
"1111",514000,0,10038,0,0
"1112",715000,0,10038,0,0
"1113",685000,0,10038,0,0
"1114",345000,0,10038,0,0
"1115",725000,0,10038,0,0
"1116",1350000,0,10038,0,0
"1117",645000,0,10038,0,0
"1118",820000,0,10038,0,0
"1119",856000,0,10038,0,0
"1120",2012500,0,10007,0,0
"1121",1900000,0,10013,0,0
"1122",91260,0,10013,0,0
"1123",2400000,0,10013,0,0
"1124",390000,0,10038,0,0
"1125",600000,0,10038,0,0
"1126",485000,0,10038,0,0
"1127",488000,0,10038,0,0
"1128",365000,0,10038,0,0
"1129",1550000,0,10013,0,0
"1130",1950000,0,10007,1,0
"1131",1225000,0,10007,1,0
"1132",3300000,0,10007,1,0
"1133",2090000,0,10007,1,0
"1134",1364455,0,10007,1,0
"1135",2145000,0,10007,1,0
"1136",1850000,0,10007,1,0
"1137",975000,0,10007,1,0
"1138",1781937,0,10007,1,0
"1139",870000,0,10007,1,0
"1140",2400000,0,10007,1,0
"1141",2475000,0,10007,1,0
"1142",2100000,0,10007,1,0
"1143",1800000,0,10013,1,0
"1144",2000000,0,10013,1,0
"1145",2115000,0,10013,1,0
"1146",1465000,0,10013,1,0
"1147",1950000,0,10013,1,0
"1148",3900000,0,10013,1,0
"1149",3000000,0,10013,1,0
"1150",2235000,0,10007,1,0
"1151",2025000,0,10007,1,0
"1152",2800188,0,10007,1,0
"1153",992794,0,10007,1,0
"1154",1090000,0,10007,1,0
"1155",900000,0,10007,1,0
"1156",886315,0,10007,1,0
"1157",1020000,0,10007,1,0
"1158",1515000,0,10007,1,0
"1159",2050000,0,10007,1,0
"1160",1054929,0,10007,1,0
"1161",910882,0,10007,1,0
"1162",870000,0,10007,1,0
"1163",1530000,0,10007,1,0
"1164",2036500,0,10007,1,0
"1165",1067800,0,10007,1,0
"1166",921516,0,10007,1,0
"1167",890000,0,10007,1,0
"1168",851257,0,10007,1,0
"1169",1495000,0,10007,1,0
"1170",1905000,0,10007,1,0
"1171",1095000,0,10007,1,0
"1172",932600,0,10007,1,0
"1173",900000,0,10007,1,0
"1174",859420,0,10007,1,0
"1175",1680112,0,10007,1,0
"1176",1917337,0,10007,1,0
"1177",1650000,0,10007,1,0
"1178",1050000,0,10007,1,0
"1179",950000,0,10007,1,0
"1180",1730000,0,10007,1,0
"1181",2019000,0,10007,1,0
"1182",1700000,0,10007,1,0
"1183",1255000,0,10007,1,0
"1184",1817576,0,10007,1,0
"1185",1941802,0,10007,1,0
"1186",1715000,0,10007,1,0
"1187",1211717,0,10007,1,0
"1188",1029450,0,10007,1,0
"1189",1800000,0,10007,1,0
"1190",1972550,0,10007,1,0
"1191",1964766,0,10007,1,0
"1192",1262630,0,10007,1,0
"1193",990000,0,10007,1,0
"1194",1695000,0,10007,1,0
"1195",2235000,0,10007,1,0
"1196",1996000,0,10007,1,0
"1197",1285000,0,10007,1,0
"1198",1040000,0,10007,1,0
"1199",1710650,0,10007,1,0
"1200",2245241,0,10007,1,0
"1201",1900000,0,10007,1,0
"1202",1254993,0,10007,1,0
"1203",1668000,0,10007,1,0
"1204",990757,0,10007,1,0
"1205",2150000,0,10007,1,0
"1206",1875000,0,10007,1,0
"1207",1301800,0,10007,1,0
"1208",1716000,0,10007,1,0
"1209",1012140,0,10007,1,0
"1210",1825000,0,10007,1,0
"1211",2050000,0,10007,1,0
"1212",4725000,0,10007,1,0
"1213",1873580,0,10007,1,0
"1214",1425000,0,10007,1,0
"1215",3350000,0,10007,1,0
"1216",1470000,0,10007,1,0
"1217",1845000,0,10007,1,0
"1218",1865000,0,10007,1,0
"1219",2450000,0,10007,1,0
"1220",1558000,0,10007,1,0
"1221",1858306,0,10007,1,0
"1222",2412000,0,10007,1,0
"1223",2225000,0,10007,1,0
"1224",3354450,0,10007,1,0
"1225",1950000,0,10007,1,0
"1226",1946000,0,10007,1,0
"1227",2200000,0,10007,1,0
"1228",2969000,0,10007,1,0
"1229",1921100,0,10007,1,0
"1230",2200000,0,10007,1,0
"1231",2823607,0,10007,1,0
"1232",5150000,0,10007,1,0
"1233",509125,0,10007,1,0
"1234",507000,0,10007,1,0
"1235",3456958,0,10007,1,0
"1236",3309312,0,10007,1,0
"1237",2800000,0,10013,1,0
"1238",1350000,0,10013,1,0
"1239",4625000,0,10013,1,0
"1240",2271000,0,10013,1,0
"1241",2520000,0,10013,1,0
"1242",2200000,0,10013,1,0
"1243",2575000,0,10013,1,0
"1244",2825000,0,10013,1,0
"1245",2450000,0,10013,1,0
"1246",2000000,0,10013,1,0
"1247",3300000,0,10013,1,0
"1248",13500000,0,10013,1,0
"1249",4200000,2442,10013,4,2
"1250",6325000,0,10007,1,0
"1251",4365000,0,10007,1,0
"1252",5905850,0,10007,1,0
"1253",5854937,0,10007,1,0
"1254",3150000,0,10007,1,0
"1255",3550000,0,10007,1,0
"1256",1785000,0,10007,1,0
"1257",3275000,0,10007,1,0
"1258",2135000,0,10007,1,0
"1259",2135000,0,10007,1,0
"1260",3100000,0,10007,1,0
"1261",3400000,0,10013,1,0
"1262",2645000,0,10013,1,0
"1263",2257500,0,10007,1,0
"1264",2000000,0,10013,1,0
"1265",2150000,0,10013,1,0
"1266",3160000,0,10013,1,0
"1267",2750000,0,10013,1,0
"1268",5600375,0,10013,1,0
"1269",3592545,0,10013,1,0
"1270",3576197,0,10013,1,0
"1271",3571196,0,10013,1,0
"1272",3571196,0,10013,1,0
"1273",359500,0,10013,1,0
"1274",6150000,0,10013,1,0
"1275",2450000,0,10007,0,1
"1276",2500000,0,10007,0,1
"1277",1875000,0,10013,0,1
"1278",359500,0,10013,0,1
"1279",1210000,0,10007,0,0
"1280",840000,0,10007,0,0
"1281",670000,0,10007,0,0
"1282",835000,0,10007,0,0
"1283",1705000,0,10007,0,0
"1284",1875000,0,10013,0,0
"1285",4200000,705,10013,1,2
"1286",2669333,2885,10013,5,2
"1287",1200000,2342,10013,3,2
"1288",13000000,0,10007,0,0
"1289",4800000,0,10013,0,1
"1290",10,0,10013,0,1
"1291",7300000,0,10007,0,0
"1292",23167736,7569,10007,0,0
"1293",22000000,7569,10007,0,0
"1294",2936228,0,10019,0,0
"1295",11300000,0,10019,0,0
"1296",96330,0,10019,0,0
"1297",150000,0,10019,0,0
"1298",27145168,0,10019,0,0
"1299",2950000,1883,10019,2,1
"1300",4165000,2008,10036,3,0
"1301",2650000,2000,10036,3,0
"1302",3000000,1883,10019,3,0
"1303",3767525,0,10019,1,0
"1304",3550000,2510,10036,13,0
"1305",17000000,3200,10036,19,2
"1306",5243000,2750,10036,15,0
"1307",2300000,1411,10036,6,0
"1308",2600000,2521,10019,15,0
"1309",600000,3160,10019,8,1
"1310",3228000,1446,10019,6,0
"1311",5375000,2500,10019,12,1
"1312",5325000,5021,10019,12,1
"1313",4300000,2510,10019,14,0
"1314",8000000,2510,10019,14,0
"1315",3950000,2510,10019,11,1
"1316",8400000,3333,10019,16,2
"1317",4000000,2750,10019,7,1
"1318",3875000,2510,10019,20,0
"1319",4800000,1875,10019,8,2
"1320",7500000,2510,10019,12,0
"1321",5500000,2193,10019,9,1
"1322",290800,0,10036,0,0
"1323",380000,0,10036,0,0
"1324",362703,0,10036,0,0
"1325",480000,0,10036,0,0
"1326",480000,0,10036,0,0
"1327",330000,0,10036,0,0
"1328",90000,0,10036,0,0
"1329",495000,0,10036,0,0
"1330",235000,0,10036,0,0
"1331",799000,0,10036,0,0
"1332",574000,0,10036,0,0
"1333",835000,0,10036,0,0
"1334",910000,0,10036,0,0
"1335",400000,0,10036,0,0
"1336",430000,0,10036,0,0
"1337",328000,0,10019,0,0
"1338",315000,0,10019,0,0
"1339",236250,0,10019,0,0
"1340",130000,0,10019,0,0
"1341",345000,0,10019,0,0
"1342",720000,0,10036,0,0
"1343",645000,0,10036,0,0
"1344",410000,0,10036,0,0
"1345",300000,0,10019,0,0
"1346",435000,0,10019,0,0
"1347",450000,0,10019,0,0
"1348",295000,0,10019,0,0
"1349",270000,0,10019,0,0
"1350",350000,0,10019,0,0
"1351",613800,0,10036,0,0
"1352",265000,0,10036,0,0
"1353",775000,0,10036,0,0
"1354",875000,0,10019,0,0
"1355",765000,0,10019,0,0
"1356",1430000,0,10019,0,0
"1357",887500,0,10019,0,0
"1358",967337,0,10019,0,0
"1359",790000,0,10019,0,0
"1360",699000,0,10019,0,0
"1361",625000,0,10019,0,0
"1362",335000,0,10019,0,0
"1363",340000,0,10019,0,0
"1364",685105,0,10019,0,0
"1365",335000,0,10019,0,0
"1366",252000,0,10019,0,0
"1367",285000,0,10019,0,0
"1368",232500,0,10019,0,0
"1369",225000,0,10019,0,0
"1370",400000,0,10019,0,0
"1371",221500,0,10019,0,0
"1372",370000,0,10019,0,0
"1373",235000,0,10019,0,0
"1374",205000,0,10019,0,0
"1375",239000,0,10019,0,0
"1376",265000,0,10019,0,0
"1377",425000,0,10019,0,0
"1378",240000,0,10019,0,0
"1379",245000,0,10019,0,0
"1380",245000,0,10019,0,0
"1381",248000,0,10019,0,0
"1382",290000,0,10019,0,0
"1383",830000,0,10019,0,0
"1384",215000,0,10019,0,0
"1385",290000,0,10019,0,0
"1386",290000,0,10019,0,0
"1387",249000,0,10019,0,0
"1388",430000,0,10019,0,0
"1389",425000,0,10019,0,0
"1390",287500,0,10019,0,0
"1391",250000,0,10019,0,0
"1392",665000,0,10019,0,0
"1393",912500,0,10019,0,0
"1394",1039600,0,10019,0,0
"1395",170000000,0,10019,162,0
"1396",980000,0,10036,1,0
"1397",720000,0,10036,1,0
"1398",749000,0,10036,1,0
"1399",775000,0,10036,1,0
"1400",765000,0,10036,1,0
"1401",675000,0,10036,1,0
"1402",688000,0,10019,1,0
"1403",1475000,0,10019,1,0
"1404",2850000,0,10019,1,0
"1405",3850000,0,10019,1,0
"1406",3810000,0,10019,1,0
"1407",3805000,0,10019,1,0
"1408",3894806,0,10019,1,0
"1409",3175000,0,10019,1,0
"1410",1515000,0,10019,1,0
"1411",10,0,10019,1,0
"1412",638951,0,10019,1,0
"1413",2700000,0,10019,1,0
"1414",2285971,0,10019,1,0
"1415",2465000,0,10019,1,0
"1416",2155000,0,10019,1,0
"1417",2145000,0,10019,1,0
"1418",2189237,0,10019,1,0
"1419",2155000,0,10019,1,0
"1420",2389000,0,10019,1,0
"1421",2389000,0,10019,1,0
"1422",1500000,0,10019,1,0
"1423",636000,0,10019,1,0
"1424",3025000,0,10019,1,0
"1425",2995000,0,10019,1,0
"1426",2500000,0,10019,1,0
"1427",2425000,0,10019,1,0
"1428",2443800,0,10019,1,0
"1429",1247356,0,10019,1,0
"1430",1819876,0,10019,1,0
"1431",1580587,0,10019,1,0
"1432",1682412,0,10019,1,0
"1433",1087369,0,10019,1,0
"1434",1529675,0,10019,1,0
"1435",666022,0,10019,1,0
"1436",1682412,0,10019,1,0
"1437",1178378,0,10019,1,0
"1438",1796242,0,10019,1,0
"1439",1750000,0,10019,1,0
"1440",1824967,0,10019,1,0
"1441",892242,0,10019,1,0
"1442",1050000,0,10019,1,0
"1443",1707868,0,10019,1,0
"1444",1829608,0,10019,1,0
"1445",1142740,0,10019,1,0
"1446",687318,0,10019,1,0
"1447",1198293,0,10019,1,0
"1448",1178378,0,10019,1,0
"1449",694955,0,10019,1,0
"1450",2649750,0,10019,1,0
"1451",2647450,0,10019,1,0
"1452",2622300,0,10019,1,0
"1453",999000,0,10019,1,0
"1454",1200000,0,10019,1,0
"1455",1535000,0,10019,1,0
"1456",2100000,0,10019,1,0
"1457",2825000,0,10019,1,0
"1458",982000,0,10019,1,0
"1459",950000,0,10019,1,0
"1460",2875000,0,10019,1,0
"1461",2700000,0,10019,1,0
"1462",3800000,0,10019,1,0
"1463",2370000,0,10019,1,0
"1464",749000,0,10036,1,0
"1465",505000,0,10036,1,0
"1466",700000,0,10036,1,0
"1467",442000,0,10036,1,0
"1468",749000,0,10036,1,0
"1469",449000,0,10036,1,0
"1470",425000,0,10036,1,0
"1471",757500,0,10036,1,0
"1472",770000,0,10036,1,0
"1473",800000,0,10036,1,0
"1474",690000,0,10036,1,0
"1475",825000,0,10036,1,0
"1476",850000,0,10036,1,0
"1477",844000,0,10036,1,0
"1478",795000,0,10036,1,0
"1479",795000,0,10036,1,0
"1480",780000,0,10036,1,0
"1481",649000,0,10036,1,0
"1482",905000,0,10036,1,0
"1483",485000,0,10036,1,0
"1484",420000,0,10036,1,0
"1485",420000,0,10036,1,0
"1486",630000,0,10036,1,0
"1487",660000,0,10036,1,0
"1488",506493,0,10036,1,0
"1489",562500,0,10036,1,0
"1490",999500,0,10036,1,0
"1491",1175000,0,10036,1,0
"1492",715000,0,10036,1,0
"1493",1500000,0,10036,1,0
"1494",560000,0,10036,1,0
"1495",422500,0,10036,1,0
"1496",950000,0,10036,1,0
"1497",890000,0,10036,1,0
"1498",988000,0,10036,1,0
"1499",1450000,0,10036,1,0
"1500",1585000,0,10036,1,0
"1501",770000,0,10036,1,0
"1502",840000,0,10036,1,0
"1503",1475000,0,10036,1,0
"1504",790000,0,10036,1,0
"1505",363000,0,10036,1,0
"1506",10,0,10036,1,0
"1507",1290000,0,10036,1,0
"1508",1280000,0,10036,1,0
"1509",825000,0,10036,1,0
"1510",775000,0,10036,1,0
"1511",1480000,0,10036,1,0
"1512",1470000,0,10036,1,0
"1513",1250000,0,10036,1,0
"1514",1457500,0,10036,1,0
"1515",925000,0,10036,1,0
"1516",840000,0,10036,1,0
"1517",860000,0,10036,1,0
"1518",815000,0,10036,1,0
"1519",948000,0,10036,1,0
"1520",793000,0,10036,1,0
"1521",940000,0,10036,1,0
"1522",740000,0,10036,1,0
"1523",650000,0,10036,1,0
"1524",1395000,0,10036,1,0
"1525",725000,0,10036,1,0
"1526",1310000,0,10036,1,0
"1527",1430641,0,10036,1,0
"1528",760000,0,10036,1,0
"1529",750000,0,10036,1,0
"1530",852500,0,10036,1,0
"1531",8500000,1613,10036,4,1
"1532",6275000,2100,10019,3,2
"1533",2980000,1205,10019,4,1
"1534",470000,0,10036,1,0
"1535",215000,0,10036,1,0
"1536",275000,0,10036,1,0
"1537",320000,0,10036,1,0
"1538",1375000,0,10036,1,0
"1539",565000,0,10019,1,0
"1540",1180000,0,10019,1,0
"1541",860000,0,10036,1,0
"1542",738231,0,10036,1,0
"1543",840056,0,10036,1,0
"1544",854820,0,10036,1,0
"1545",800000,0,10036,1,0
"1546",875000,0,10036,1,0
"1547",1463230,0,10036,1,0
"1548",650000,0,10036,0,0
"1549",1025000,0,10036,0,0
"1550",639000,0,10036,0,0
"1551",750000,0,10036,0,0
"1552",893000,0,10036,0,0
"1553",445000,0,10036,0,0
"1554",737500,0,10036,0,0
"1555",660000,0,10036,0,0
"1556",660000,0,10036,0,0
"1557",692000,0,10036,0,0
"1558",5450000,5000,10036,0,2
"1559",112000000,30125,10019,0,12
"1560",6850000,2460,10019,1,1
"1561",17000000,5021,10019,0,2
"1562",45000,0,10036,0,1
"1563",55000,0,10019,0,1
"1564",100000,0,10019,0,1
"1565",200000,0,10019,0,1
"1566",150000,0,10019,0,1
"1567",152100,0,10019,0,1
"1568",150000,0,10019,0,1
"1569",152100,0,10019,0,1
"1570",150000,0,10019,0,1
"1571",4000000,0,10036,0,1
"1572",10,0,10019,0,1
"1573",5000000,2712,10036,0,2
"1574",1390000,2450,10036,0,0
"1575",10515000,10000,10036,0,1
"1576",16617032,10057,10019,0,0
"1577",50000000,27616,10036,0,1
"1578",4600000,2475,10019,0,1
"1579",12510000,4775,10036,0,2
"1580",6250000,1324,10003,1,0
"1581",635000,1200,10009,2,1
"1582",1799000,0,10009,1,0
"1583",2850000,2271,10009,16,2
"1584",5100000,2567,10009,15,0
"1585",5850000,2348,10009,20,0
"1586",4350000,2348,10009,10,2
"1587",7000000,2348,10009,25,1
"1588",4950000,2306,10009,14,2
"1589",7715462,2225,10009,8,1
"1590",8572735,2225,10009,9,1
"1591",5650000,2369,10009,18,2
"1592",8600000,2504,10009,20,0
"1593",5914167,2504,10009,20,1
"1594",15318662,5171,10009,35,3
"1595",5400000,2424,10003,24,0
"1596",6666666,2404,10003,24,0
"1597",13333333,4808,10003,48,0
"1598",6000000,962,10003,10,1
"1599",5100000,2425,10003,8,1
"1600",1600000,1635,10003,5,0
"1601",4653771,1225,10003,8,2
"1602",4400000,2438,10003,8,1
"1603",5041585,2342,10003,8,2
"1604",4200000,2300,10003,9,1
"1605",20250000,2306,10003,8,2
"1606",7000000,2369,10003,16,2
"1607",8342623,2369,10003,19,2
"1608",5133921,2369,10003,16,2
"1609",3900000,1950,10003,8,2
"1610",3500000,900,10003,4,0
"1611",2545000,2485,10003,23,0
"1612",2796140,2633,10003,22,0
"1613",16000000,4037,10003,35,0
"1614",530000,0,10009,0,0
"1615",200000,0,10009,0,0
"1616",1650000,0,10009,0,0
"1617",825000,0,10003,0,0
"1618",355000,0,10003,0,0
"1619",350000,0,10003,0,0
"1620",350000,0,10003,0,0
"1621",550000,0,10003,0,0
"1622",805000,0,10003,0,0
"1623",810000,0,10003,0,0
"1624",230000,0,10003,0,0
"1625",225000,0,10003,0,0
"1626",227000,0,10003,0,0
"1627",640000,0,10003,0,0
"1628",660000,0,10003,0,0
"1629",625000,0,10003,0,0
"1630",435000,0,10003,0,0
"1631",575311,0,10003,0,0
"1632",640000,0,10003,0,0
"1633",540000,0,10003,0,0
"1634",420000,0,10003,0,0
"1635",315000,0,10003,0,0
"1636",590000,0,10003,0,0
"1637",1250000,0,10003,0,0
"1638",2950000,0,10003,0,0
"1639",1760000,0,10003,0,0
"1640",1250000,0,10003,0,0
"1641",335000,0,10003,0,0
"1642",460000,0,10003,0,0
"1643",315000,0,10009,0,0
"1644",580000,0,10009,0,0
"1645",902000,0,10009,0,0
"1646",595000,0,10009,0,0
"1647",629000,0,10009,0,0
"1648",480000,0,10009,0,0
"1649",690000,0,10009,0,0
"1650",625000,0,10009,0,0
"1651",375000,0,10009,0,0
"1652",685000,0,10009,0,0
"1653",840000,0,10003,0,0
"1654",2112500,0,10003,0,0
"1655",375000,0,10003,0,0
"1656",1285000,0,10003,0,0
"1657",995000,0,10003,0,0
"1658",1999999,0,10003,0,0
"1659",795000,0,10003,0,0
"1660",1750014,0,10003,0,0
"1661",600000,0,10003,0,0
"1662",279000,0,10003,0,0
"1663",1768750,0,10003,0,0
"1664",499990,0,10003,0,0
"1665",212940,0,10003,0,0
"1666",645000,0,10003,0,0
"1667",375000,0,10003,0,0
"1668",340000,0,10003,0,0
"1669",487000,0,10003,0,0
"1670",346000,0,10003,0,0
"1671",464000,0,10003,0,0
"1672",549855,0,10003,0,0
"1673",534581,0,10003,0,0
"1674",502493,0,10003,0,0
"1675",490000,0,10003,0,0
"1676",977520,0,10003,1,0
"1677",1300000,0,10003,1,0
"1678",750000,0,10009,1,0
"1679",735000,0,10009,1,0
"1680",678000,0,10009,1,0
"1681",945000,0,10009,1,0
"1682",815000,0,10009,1,0
"1683",1250000,0,10009,1,0
"1684",595000,0,10009,1,0
"1685",940000,0,10009,1,0
"1686",825000,0,10009,1,0
"1687",736000,0,10009,1,0
"1688",660000,0,10009,1,0
"1689",914000,0,10009,1,0
"1690",675000,0,10009,1,0
"1691",607500,0,10009,1,0
"1692",1700000,0,10009,1,0
"1693",900000,0,10009,1,0
"1694",2400000,0,10009,1,0
"1695",1225000,0,10003,1,0
"1696",905000,0,10003,1,0
"1697",810000,0,10003,1,0
"1698",1650000,0,10003,1,0
"1699",1625000,0,10003,1,0
"1700",1838150,0,10003,1,0
"1701",2269000,0,10003,1,0
"1702",6000000,0,10003,1,0
"1703",1250000,0,10003,1,0
"1704",2600000,0,10003,1,0
"1705",2675000,0,10003,1,0
"1706",2990000,0,10003,1,0
"1707",885000,0,10003,1,0
"1708",775000,0,10003,1,0
"1709",645000,0,10003,1,0
"1710",925000,0,10003,1,0
"1711",840056,0,10003,1,0
